docID	semanticType	characterSpan
essay361	value	942:1020
essay361	value	1520:1670
essay361	value	1467:1510
essay362	value	1995:2115
essay362	value	1870:1963
essay362	common_ground	475:594
essay362	common_ground	596:725
essay362	common_ground	740:912
essay362	fact	397:473
essay362	common_ground	1483:1680
essay362	common_ground	1682:1849
essay362	value	1394:1481
essay362	fact	924:995
essay362	common_ground	1013:1139
essay362	common_ground	1141:1215
essay362	common_ground	1217:1372
essay363	value	1434:1464
essay363	value	1468:1502
essay363	value	1504:1562
essay363	common_ground	1571:1625
essay363	value	459:512
essay363	common_ground	519:560
essay363	statistics	575:639
essay363	common_ground	641:713
essay363	testimony	715:817
essay363	common_ground	822:910
essay363	common_ground	1116:1267
essay363	value	1298:1370
essay363	common_ground	964:1058
essay363	common_ground	1060:1114
essay364	value	1539:1608
essay364	value	1497:1533
essay364	common_ground	372:411
essay364	common_ground	413:487
essay364	common_ground	503:538
essay364	common_ground	543:574
essay364	common_ground	589:680
essay364	value	316:370
essay364	common_ground	767:851
essay364	hypothetical_instance	867:908
essay364	common_ground	922:991
essay364	common_ground	1007:1052
essay364	common_ground	1054:1200
essay364	fact	695:765
essay364	value	1237:1321
essay364	common_ground	1323:1413
essay364	common_ground	1427:1480
essay365	value	1556:1648
essay365	common_ground	541:676
essay365	common_ground	690:802
essay365	common_ground	952:1010
essay365	value	458:539
essay365	common_ground	804:940
essay365	common_ground	1282:1439
essay365	value	1441:1539
essay365	hypothetical_instance	1099:1260
essay366	value	226:278
essay366	value	1524:1623
essay366	fact	1625:1694
essay366	statistics	508:587
essay366	statistics	602:833
essay366	common_ground	868:945
essay366	fact	443:506
essay366	common_ground	1061:1159
essay366	testimony	1174:1366
essay366	common_ground	977:1059
essay366	value	1407:1484
essay367	fact	322:437
essay367	value	980:1057
essay367	common_ground	934:967
essay367	common_ground	478:560
essay367	fact	577:750
essay367	common_ground	772:898
essay367	common_ground	1168:1286
essay367	value	1500:1555
essay367	common_ground	1292:1471
essay367	value	1781:1875
essay367	value	1572:1734
essay368	policy	363:446
essay368	value	1489:1546
essay368	real_example	654:757
essay368	real_example	759:881
essay368	real_example	883:988
essay368	value	576:652
essay368	statistics	1129:1275
essay368	common_ground	1292:1419
essay368	fact	1011:1113
essay369	value	1824:1969
essay369	value	1694:1807
essay369	common_ground	466:586
essay369	common_ground	588:673
essay369	common_ground	675:801
essay369	common_ground	818:928
essay369	value	366:453
essay369	common_ground	952:986
essay369	common_ground	1024:1171
essay369	common_ground	1202:1353
essay369	common_ground	1355:1560
essay369	policy	1579:1670
essay369	common_ground	988:1022
essay370	value	325:390
essay370	value	1545:1638
essay370	policy	1449:1531
essay370	common_ground	473:645
essay370	common_ground	647:782
essay370	common_ground	798:881
essay370	common_ground	894:976
essay370	value	424:471
essay370	common_ground	1031:1130
essay370	fact	1145:1264
essay370	common_ground	1283:1385
essay371	fact	459:540
essay371	testimony	631:736
essay371	common_ground	767:810
essay371	common_ground	837:893
essay371	common_ground	895:991
essay371	value	551:629
essay371	common_ground	1156:1227
essay371	common_ground	1059:1151
essay371	fact	1446:1550
essay371	value	1314:1407
essay372	fact	377:482
essay372	policy	1280:1356
essay372	value	1358:1512
essay372	fact	506:593
essay372	statistics	609:770
essay372	common_ground	783:933
essay372	common_ground	1059:1183
essay372	common_ground	1191:1265
essay372	policy	949:1057
essay373	fact	607:684
essay373	fact	1063:1146
essay373	common_ground	790:933
essay373	common_ground	950:986
essay373	common_ground	719:788
essay373	common_ground	1229:1295
essay373	common_ground	1297:1374
essay373	common_ground	1376:1421
essay373	fact	1158:1205
essay373	common_ground	1543:1596
essay373	hypothetical_instance	1433:1531
essay373	common_ground	1727:1828
essay373	common_ground	1830:1868
essay373	common_ground	1678:1725
essay373	fact	1607:1676
essay373	policy	2453:2530
essay373	common_ground	2228:2358
essay373	value	2366:2451
essay373	common_ground	2116:2212
essay373	common_ground	2022:2104
essay373	common_ground	1929:2020
essay373	common_ground	994:1054
essay374	fact	212:259
essay374	common_ground	417:536
essay374	common_ground	731:793
essay374	policy	300:415
essay374	common_ground	557:709
essay374	fact	1252:1327
essay374	common_ground	861:1002
essay374	common_ground	1018:1099
essay374	common_ground	1101:1242
essay374	fact	805:859
essay375	policy	417:512
essay375	value	1977:2061
essay375	value	2063:2169
essay375	hypothetical_instance	614:724
essay375	hypothetical_instance	733:828
essay375	real_example	843:1018
essay375	real_example	1023:1155
essay375	value	1186:1356
essay375	value	544:603
essay375	policy	1420:1476
essay375	common_ground	1494:1565
essay375	common_ground	1580:1635
essay375	common_ground	1643:1684
essay375	common_ground	1706:1803
essay375	common_ground	1816:1951
essay376	policy	302:339
essay376	fact	1332:1441
essay376	value	1443:1555
essay376	common_ground	535:622
essay376	common_ground	632:701
essay376	common_ground	717:858
essay376	value	383:533
essay376	common_ground	960:1102
essay376	hypothetical_instance	1115:1319
essay376	value	873:941
essay377	common_ground	1406:1460
essay377	policy	1473:1529
essay377	value	1344:1389
essay377	common_ground	485:631
essay377	common_ground	664:693
essay377	value	375:468
essay377	common_ground	695:779
essay377	policy	916:1041
essay377	common_ground	790:903
essay377	value	1058:1160
essay377	common_ground	1162:1327
essay378	value	359:430
essay378	value	1680:1726
essay378	value	1728:1921
essay378	common_ground	542:673
essay378	statistics	684:813
essay378	value	453:526
essay378	value	828:929
essay378	common_ground	944:1174
essay378	common_ground	1189:1340
essay378	value	1616:1663
essay378	statistics	1363:1447
essay378	common_ground	1449:1541
essay378	common_ground	1549:1608
essay379	policy	234:337
essay379	value	1694:1766
essay379	value	1781:1908
essay379	common_ground	757:885
essay379	common_ground	903:1012
essay379	value	538:736
essay379	common_ground	458:517
essay379	common_ground	1151:1308
essay379	common_ground	1319:1523
essay379	common_ground	1534:1655
essay379	fact	1048:1149
essay380	policy	302:430
essay380	value	1651:1818
essay380	fact	1587:1640
essay380	fact	557:692
essay380	hypothetical_instance	463:555
essay380	common_ground	708:837
essay380	statistics	936:1034
essay380	fact	1050:1165
essay380	hypothetical_instance	848:919
essay380	hypothetical_instance	1319:1464
essay380	real_example	1466:1571
essay380	fact	1218:1317
essay381	fact	287:357
essay381	value	1533:1587
essay381	fact	1589:1631
essay381	value	1064:1156
essay381	common_ground	498:642
essay381	common_ground	657:820
essay381	common_ground	828:906
essay381	common_ground	918:1051
essay381	value	1385:1485
essay381	common_ground	1231:1372
essay381	common_ground	1168:1222
essay382	value	274:386
essay382	value	1429:1502
essay382	fact	1369:1424
essay382	fact	409:532
essay382	common_ground	534:655
essay382	common_ground	657:800
essay382	common_ground	1089:1141
essay382	common_ground	894:1076
essay382	common_ground	1153:1355
essay382	value	802:892
essay383	value	1547:1612
essay383	value	1614:1693
essay383	value	510:598
essay383	common_ground	600:777
essay383	common_ground	789:925
essay383	value	1053:1157
essay383	common_ground	1175:1323
essay383	value	1345:1507
essay384	policy	306:491
essay384	policy	1800:1908
essay384	hypothetical_instance	506:615
essay384	hypothetical_instance	676:774
essay384	common_ground	776:874
essay384	common_ground	902:1046
essay384	value	1059:1216
essay384	common_ground	1420:1500
essay384	common_ground	1502:1581
essay384	common_ground	1583:1761
essay384	value	1232:1406
essay385	fact	1570:1655
essay385	hypothetical_instance	737:836
essay385	value	851:965
essay385	common_ground	400:496
essay385	real_example	498:665
essay385	common_ground	678:727
essay385	statistics	1085:1191
essay385	statistics	1193:1280
essay385	common_ground	1292:1456
essay385	statistics	1458:1533
essay385	fact	986:1074
essay386	policy	324:416
essay386	value	1574:1625
essay386	value	1629:1756
essay386	hypothetical_instance	518:746
essay386	common_ground	748:977
essay386	value	433:516
essay386	common_ground	1105:1231
essay386	common_ground	1233:1355
essay386	common_ground	1357:1545
essay386	value	990:1075
essay387	value	183:237
essay387	value	116:157
essay387	value	1417:1480
essay387	common_ground	343:473
essay387	common_ground	484:542
essay387	common_ground	561:741
essay387	value	239:341
essay387	common_ground	838:922
essay387	hypothetical_instance	930:1032
essay387	fact	1047:1111
essay387	common_ground	1113:1282
essay387	value	754:836
essay387	value	1284:1385
essay388	fact	215:275
essay388	value	1130:1220
essay388	fact	1241:1291
essay388	value	317:370
essay388	statistics	379:415
essay388	common_ground	426:460
essay388	fact	472:530
essay388	statistics	539:598
essay388	hypothetical_instance	600:761
essay388	value	954:1096
essay388	common_ground	882:941
essay388	hypothetical_instance	774:867
essay389	value	323:400
essay389	value	1561:1635
essay389	value	1637:1717
essay389	fact	873:950
essay389	statistics	402:479
essay389	common_ground	481:612
essay389	common_ground	614:685
essay389	statistics	687:858
essay389	common_ground	1065:1116
essay389	common_ground	1118:1192
essay389	common_ground	1194:1305
essay389	common_ground	1307:1367
essay389	common_ground	1386:1453
essay389	value	1469:1544
essay390	value	1622:1709
essay390	fact	1459:1597
essay390	value	769:863
essay390	common_ground	643:756
essay390	common_ground	565:641
essay390	value	263:360
essay390	common_ground	362:554
essay390	statistics	896:983
essay390	value	1271:1441
essay390	common_ground	985:1134
essay390	common_ground	1149:1263
essay391	value	272:348
essay391	fact	1818:1861
essay391	value	1863:1962
essay391	common_ground	475:722
essay391	common_ground	734:822
essay391	value	837:889
essay391	common_ground	370:460
essay391	statistics	992:1085
essay391	hypothetical_instance	1087:1299
essay391	hypothetical_instance	1315:1364
essay391	fact	904:976
essay391	common_ground	1536:1729
essay391	fact	1737:1795
essay391	common_ground	1429:1514
essay392	policy	314:398
essay392	common_ground	639:902
essay392	fact	462:624
essay392	common_ground	913:961
essay392	policy	1182:1261
essay392	common_ground	1069:1164
essay392	common_ground	972:1067
essay392	common_ground	1267:1435
essay392	hypothetical_instance	1626:1745
essay392	fact	1456:1610
essay392	hypothetical_instance	1747:1889
essay392	policy	1906:2063
essay393	policy	249:315
essay393	value	622:810
essay393	common_ground	341:448
essay393	common_ground	450:606
essay393	fact	1190:1324
essay393	hypothetical_instance	1014:1182
essay393	hypothetical_instance	850:1012
essay393	common_ground	1435:1500
essay393	common_ground	1502:1626
essay393	fact	1344:1426
essay393	policy	1673:1737
essay393	fact	1739:1868
essay394	fact	264:330
essay394	value	1658:1749
essay394	common_ground	473:574
essay394	common_ground	576:679
essay394	hypothetical_instance	681:772
essay394	value	404:462
essay394	hypothetical_instance	774:909
essay394	fact	1007:1082
essay394	statistics	1101:1190
essay394	hypothetical_instance	1192:1276
essay394	hypothetical_instance	1288:1415
essay394	common_ground	1430:1569
essay395	value	267:303
essay395	fact	314:435
essay395	statistics	453:541
essay395	common_ground	543:729
essay395	hypothetical_instance	863:925
essay395	hypothetical_instance	938:1038
essay395	hypothetical_instance	1053:1237
essay395	value	741:850
essay395	value	1662:1791
essay395	value	1304:1341
essay395	common_ground	1363:1432
essay395	common_ground	1448:1561
essay395	common_ground	1563:1628
essay396	value	254:300
essay396	value	1181:1273
essay396	value	331:413
essay396	common_ground	415:537
essay396	hypothetical_instance	550:637
essay396	common_ground	749:821
essay396	common_ground	823:938
essay396	common_ground	940:1148
essay396	fact	643:747
essay397	value	297:413
essay397	value	1676:1764
essay397	common_ground	490:702
essay397	statistics	713:778
essay397	common_ground	794:1049
essay397	fact	1051:1137
essay397	value	415:488
essay397	fact	1186:1295
essay397	common_ground	1297:1414
essay397	statistics	1416:1515
essay397	common_ground	1517:1646
essay398	fact	254:318
essay398	policy	1751:1951
essay398	statistics	409:541
essay398	statistics	557:645
essay398	statistics	647:767
essay398	statistics	778:897
essay398	common_ground	915:1035
essay398	fact	333:407
essay398	hypothetical_instance	1260:1343
essay398	value	1050:1163
essay398	common_ground	1169:1245
essay398	policy	1484:1589
essay398	hypothetical_instance	1595:1648
essay398	hypothetical_instance	1650:1734
essay398	hypothetical_instance	1349:1388
essay398	hypothetical_instance	1394:1463
essay399	value	367:429
essay399	policy	1323:1390
essay399	value	527:645
essay399	common_ground	431:525
essay399	hypothetical_instance	661:737
essay399	statistics	787:951
essay399	fact	966:1073
essay399	common_ground	750:785
essay399	value	1086:1172
essay399	common_ground	1177:1306
essay400	policy	274:387
essay400	policy	1619:1812
essay400	policy	736:796
essay400	hypothetical_instance	541:723
essay400	hypothetical_instance	805:944
essay400	hypothetical_instance	389:524
essay400	common_ground	1112:1220
essay400	common_ground	1233:1388
essay400	real_example	1403:1602
essay400	policy	968:1095
essay401	value	311:384
essay401	value	1496:1667
essay401	common_ground	502:607
essay401	real_example	622:815
essay401	policy	386:488
essay401	common_ground	954:1087
essay401	common_ground	1103:1278
essay401	value	818:937
essay401	common_ground	1289:1370
essay401	common_ground	1398:1479
essay402	fact	238:307
essay402	value	1543:1620
essay402	common_ground	379:462
essay402	hypothetical_instance	544:723
essay402	hypothetical_instance	725:810
essay402	hypothetical_instance	827:896
essay402	value	329:377
essay402	common_ground	1064:1112
